Customer_id,Registration_date,Customer_name,Email,Phone,Total_orders,Avg_order_value,Customer_segment
75836905,07/12/2023,Ganga Gill,dixitgabriel@example.org,+916702630190,4,817.25,Inactive
75860724,12/06/2023,Pranav Venkataraman,pantindira@example.com,+917626050488,4,462.17,Premium
75892474,27/08/2023,Baghyawati Ray,sameshissac@example.net,+915850794587,17,564.89,New
75908967,03/06/2023,Hemang Sama,qcontractor@example.com,+913441050566,14,1095.58,Regular
75913572,26/03/2024,Aahana Menon,guhadalaja@example.com,+917893263725,9,1844.07,Inactive
75928073,01/08/2023,Harsh Aggarwal,dayamai16@example.com,+919146290492,20,1684.84,Inactive
75944533,21/10/2023,Garima Kohli,ganesharin@example.com,+912534013202,19,577.89,Inactive
75984768,05/08/2024,Dev Deshpande,tsarkar@example.org,+912325025410,14,1723.2,Regular
76008165,07/02/2024,Hemangini Mutti,maniomisha@example.com,+917951857432,6,1724.44,Premium
76019750,04/01/2024,Omisha Balan,advaithsahota@example.com,+914087964632,20,310.83,New
76020843,25/06/2024,Banjeet Behl,nairnihal@example.net,+915558404725,6,784.7,Regular
76082627,03/07/2024,Ekalinga Goda,madhavijayaraman@example.com,+914631524618,4,770,Inactive
76202036,11/03/2024,Ishita Patla,omajawali@example.com,+913376214034,13,1118.75,Inactive
76212152,11/10/2024,Mitali Kapoor,ektabava@example.com,+912444876992,13,1767.81,Premium
76218218,04/05/2024,Vedant Dubey,patlaanamika@example.com,+912806012939,10,1170.57,Inactive
76257013,02/08/2023,Lavanya Loyal,gkothari@example.net,+913611295854,16,1812.15,New
76309170,26/11/2023,Chandran Agate,rayomkaar@example.net,+919151270003,18,1824.43,Regular
76327561,14/08/2023,Osha Khanna,utkarsh04@example.net,+915914626221,5,553.12,Inactive
76359458,22/07/2023,Yahvi Sule,vyanjananigam@example.net,+914270795616,2,1638.08,New
76377003,07/08/2024,Harsh Bhandari,viswanathanaarav@example.com,+912663980292,10,842.66,Inactive
76438648,10/04/2023,Faraj Radhakrishnan,sandalpanini@example.org,+916668672098,6,854.68,New
76441843,28/05/2023,Neelima Chander,znadkarni@example.org,+910526681272,10,1437.54,New
76512976,27/07/2024,Yashica Pathak,baradlajita@example.com,+910178223956,5,279.89,New
76533277,11/10/2023,Bakhshi Kuruvilla,muniharshil@example.net,+911084917852,16,1857.65,New
76602787,07/04/2024,Qasim Chandra,pavanijaggi@example.org,+919034440388,9,1683.71,New
76604145,22/03/2023,Nidra Agate,ayushbobal@example.org,+912148872899,14,1276.88,Regular
76830090,04/04/2024,Harshil Dey,kannantanvi@example.net,+910201858547,4,821.83,New
76850859,29/12/2023,Harita Bir,rajata75@example.net,+911212814412,19,468.79,Inactive
76857266,22/06/2024,Liam Nadig,siddharthissac@example.com,+913610614346,17,1514.21,Premium
76864442,31/07/2023,Yashasvi Srinivas,omya58@example.com,+911342482017,13,1565.67,Regular
76917159,23/06/2024,Hiral Arya,mason40@example.net,+919423640425,11,1777.83,Premium
76925460,17/05/2024,Tara Narasimhan,reva48@example.org,+914214193495,2,1526.55,Regular
76970363,28/12/2023,Hardik Andra,raagini33@example.org,+915556845623,14,1237.8,Regular
76971644,20/09/2024,Banjeet Pal,jaggigaurang@example.net,+918326420171,20,1812.27,Inactive
76987910,08/03/2024,Oeshi Kannan,manderowen@example.com,+910479282436,5,728.54,Inactive
77007315,05/11/2023,Amara Lad,hitesh06@example.org,+917083569433,10,1750.59,Premium
77015367,17/07/2024,Oni Bhagat,dominicbhandari@example.com,+911974312832,8,288.08,Regular
77031496,28/12/2023,Abeer Rastogi,contractorsimon@example.com,+917241267216,7,404.11,New
77035814,03/06/2023,Ishaan Mohanty,dev69@example.com,+917909626015,11,585.35,Inactive
77085443,15/03/2024,Prisha Nadkarni,yagneshdhar@example.net,+917683218307,9,1742.63,Regular
77086074,02/12/2023,Ekantika Mannan,yatancherian@example.net,+913651278015,3,737,Regular
77086539,14/05/2024,Gayathri Kumer,pranav05@example.net,+914011700032,3,1591.27,New
77128325,05/08/2023,Yug Mangat,vohrameghana@example.com,+911410522986,2,1483.92,Regular
77161976,05/07/2024,Kavya Gupta,farissuresh@example.com,+911868150261,8,1498.83,Regular
77214094,09/07/2023,Raksha Walla,oakkaran@example.org,+911246730805,6,1957.35,New
77217240,11/09/2024,Tristan Aurora,dugalranbir@example.org,+917254351868,9,414.76,Premium
77220027,11/12/2023,Aryan Krish,agatedaksh@example.com,+912081733998,16,551.81,Premium
77303171,22/08/2023,Sneha Menon,vgopal@example.com,+917195647131,19,452.86,Inactive
77306672,16/09/2024,Bina Seshadri,qsaha@example.com,+919226071144,20,456.24,Regular
77320193,03/10/2024,Aarush Das,jainjanuja@example.net,+919561450716,4,1568.02,Premium
77345018,26/07/2024,Bishakha Lanka,aarnavmenon@example.com,+918331784518,1,828.2,Regular
77397957,14/02/2024,Sachi Dubey,vbarman@example.com,+914081501469,14,1913.71,New
77497950,14/05/2023,Omkaar Varughese,ayushmanpandya@example.com,+913539859254,7,1852.77,New
77559557,28/08/2023,Akshay Varty,balendra63@example.com,+917909370826,9,601.15,New
77614510,28/03/2023,Girik Gopal,gaurav77@example.net,+919861136472,8,1877.93,Inactive
77618011,16/05/2024,Bhavna Bath,klad@example.com,+915791838680,11,454.04,Inactive
77625089,23/10/2023,Omisha Kalla,yogividhi@example.net,+913171424585,1,1879.39,New
77661491,23/06/2024,Jyoti Srinivas,zramesh@example.org,+914985679808,20,1628.56,New
77673290,04/11/2024,Aditya Ram,sanya50@example.com,+914727216930,7,1881.39,Premium
77768189,17/06/2023,Ojas Sinha,anjalisamra@example.com,+914222492798,3,434.62,Regular
77811864,10/09/2023,Urvashi Iyengar,yadaviwali@example.com,+910491682196,12,1712.29,Premium
77862447,14/07/2023,Tejas Doshi,yashawini78@example.org,+915361300488,3,721.04,New
77869660,20/11/2023,Nidhi Sha,ewali@example.org,+915624805014,8,439.41,Premium
77903462,20/09/2024,Madhavi Pandya,chanakyabhattacharyya@example.org,+913900038945,19,206.87,Inactive
77921718,21/11/2023,Raghav Bassi,wsood@example.org,+910452376698,3,1952.17,Premium
77961205,27/06/2023,Yashica Handa,jsankar@example.net,+914240043584,7,1445.85,Premium
78014505,09/04/2023,Kashish Chakraborty,pkala@example.com,+913353263489,1,696.29,New
78053306,27/06/2024,Meera Naik,sdeo@example.org,+915474543951,6,1037.09,Inactive
78157360,05/08/2024,Xavier Toor,rayaan93@example.net,+918405744884,20,1310.87,Regular
78158536,07/04/2024,Yatan Gola,tailoraryan@example.org,+913838696631,16,705.47,Premium
78209683,13/02/2024,Edhitha Barad,jatin05@example.net,+916755244419,1,1077.22,Premium
78254569,30/11/2023,Theodore Sathe,nathanielgaba@example.net,+917994588426,8,1559.18,Regular
78267238,07/07/2024,Luke Bala,wdubey@example.org,+915875547645,1,301.21,Inactive
78394303,31/07/2023,Alexander Kata,krishnaupkaar@example.com,+914050562633,1,1590.54,Inactive
78412820,18/07/2024,Charvi Bajaj,yastikota@example.net,+918725813517,8,1009.58,New
78439088,27/06/2024,Ria Taneja,mbanerjee@example.com,+915711757102,6,1507.04,Regular
78572233,26/10/2023,Ucchal Nagy,chauhanliam@example.com,+913577865385,7,1845.28,Regular
78614729,05/09/2024,Finn Goswami,sethidaniel@example.org,+919553489707,10,1786.91,New
78678612,20/06/2024,Kritika Padmanabhan,divyaluthra@example.com,+919528247423,1,795.06,Premium
78725001,01/11/2024,David Thaker,janujaahuja@example.org,+911519284976,15,1105.15,Regular
78732957,12/08/2024,Madhav Anne,alka61@example.org,+912750275807,8,1148.93,New
78738569,10/05/2023,Eiravati Sundaram,onkar24@example.com,+914320353753,4,376.5,Inactive
78748184,22/11/2023,Odika Jain,eray@example.net,+919700695987,13,533.74,Regular
78750264,19/09/2024,Krishna Choudhry,raksha27@example.com,+919897135901,7,1664.82,Inactive
78806824,08/01/2024,Yashawini Vasa,ekaraj06@example.org,+918878699766,20,1027.41,Premium
78841932,19/04/2024,Bhavani Rai,varkeyalexander@example.com,+915276737008,4,979.63,Inactive
78847070,27/07/2023,Gauri Ramakrishnan,priyasura@example.net,+915959080534,12,1918.04,Inactive
78868716,10/12/2023,Sai Chhabra,mahika95@example.net,+912345303128,5,1774.41,Inactive
78903046,16/04/2023,Dakshesh Sundaram,nidrachowdhury@example.com,+914597003144,7,1371.83,Regular
78961097,26/04/2024,Irya Agarwal,hemanisinghal@example.org,+910274841300,16,1375.64,Inactive
79076101,15/01/2024,Maanav Gaba,vasatikachoudhry@example.org,+919414325566,2,870.19,Premium
79135318,14/06/2023,Amaira Issac,zayyankala@example.org,+918435512593,17,454.3,Inactive
79155946,05/09/2023,Nachiket Saini,samuelkari@example.com,+919861518805,17,1799.48,New
79169760,12/09/2024,Benjamin Kant,hkhalsa@example.com,+914211232875,11,932.44,New
79206969,17/11/2023,Aadi Bains,girindra18@example.net,+916265590124,1,721.13,Regular
79257353,24/09/2023,Tanvi Wagle,duttijaya@example.net,+912256866440,6,291.96,New
79298972,25/06/2023,Zaid Kari,solankiabeer@example.net,+915590631276,5,1975.13,Regular
79369660,11/12/2023,Bahadurjit Doctor,isaiahdesai@example.com,+918612602657,13,1085.69,Premium
79478655,15/08/2024,Zilmil Rege,noah34@example.com,+919785584366,9,1845.26,Regular
79591237,23/12/2023,Osha Warrior,anika64@example.com,+913674159132,6,1695.64,Premium
79592021,16/02/2024,Jack Basu,gulatitanvi@example.net,+915858527878,1,291.29,Regular
79607319,31/08/2023,Tanay Prabhakar,loyalluke@example.net,+915364222165,6,942.14,New
79628054,25/10/2024,Oscar Narula,charkrishna@example.com,+918952045142,5,1737.81,Premium
79630614,13/07/2024,Nikita Misra,rachanabadal@example.net,+919318757996,3,362.45,Regular
79672044,17/12/2023,Jagdish Vora,hemangini55@example.com,+915901330659,8,1115.88,New
79695653,07/08/2023,Yash Hans,indrajit03@example.net,+919459732369,11,728.65,Regular
79726146,04/10/2023,Zaitra Vig,ishanvi87@example.org,+916264232390,4,220.09,New
79742293,11/02/2024,Faris Mohanty,udarsh64@example.com,+919172230427,17,1608.81,Regular
79764458,21/12/2023,Bhavani Kant,mekhala15@example.org,+915988293261,3,501.25,New
79764621,15/05/2023,Darpan Sastry,dayita64@example.org,+915525091796,5,1830.61,Premium
79773912,06/10/2023,Vaishnavi Gulati,adityaramanathan@example.net,+912619074930,7,751.73,Regular
79789048,04/11/2023,Saumya Bassi,falgunichaudhari@example.net,+913549437973,17,771.05,Regular
79866758,13/04/2023,Chavvi Dhar,fbakshi@example.net,+912169606358,14,598.03,Inactive
79895967,05/05/2024,Hema Luthra,omfalan@example.net,+917672848454,8,1829.16,Regular
79916464,13/02/2024,Aishani Sunder,krishnasane@example.org,+919476086352,17,539.79,New
79919160,30/12/2023,Qasim Rai,madhavhans@example.com,+914328493896,8,565.61,Premium
79942821,05/09/2023,Tristan Pillay,vvora@example.org,+919247215196,19,1652.35,Premium
79944855,31/10/2024,Anay Natarajan,falanissac@example.org,+918271938976,6,1440.06,Regular
79960955,23/05/2023,Chatresh Samra,yohannanshaurya@example.org,+917990161657,18,381.62,New
79991320,25/03/2024,Ojas Bawa,tnagi@example.net,+911147765397,5,537.94,New
80269328,03/05/2023,Daksha Saxena,xchandran@example.net,+919481355985,15,976.36,Premium
80269862,17/10/2024,Bimala Chad,chameli76@example.net,+917781143289,3,1265.19,Premium
80286283,10/10/2023,Girindra Kalla,yash33@example.com,+918122810213,8,311.01,Regular
80315623,14/10/2024,Varenya Banik,aachalsarma@example.com,+910978849959,14,1313.73,New
80371626,02/10/2024,Yashasvi Divan,oprabhu@example.org,+919973236153,20,1033.07,New
80404839,13/04/2023,Kashish Dora,pushti81@example.net,+912463646408,10,1537.35,Inactive
80419534,02/01/2024,Gunbir Pandey,baradvihaan@example.com,+913927367437,19,993.78,Premium
80476444,27/05/2024,Qadim Bail,vrittikoshy@example.com,+916460558071,1,1677.06,Premium
80499378,17/09/2024,Ekta Chowdhury,warindertripathi@example.net,+916375557719,3,759.03,Inactive
80517784,05/07/2024,Udyati Dara,aradhana66@example.org,+918168382338,7,513.2,Regular
80567870,05/06/2024,Andrew Bajaj,ekavir45@example.org,+913353528598,1,1769.49,Regular
80571942,01/09/2023,Mohammed Magar,bailavi@example.org,+918023559312,10,980.64,Regular
80696046,08/11/2023,Avni Trivedi,idayal@example.net,+917304164202,11,623.23,Inactive
80759416,11/02/2024,Pavani Prabhakar,borratarak@example.com,+919907305888,5,1637.85,Premium
80761521,17/05/2024,Yashica Rama,laladarika@example.com,+918109319446,5,850.56,Inactive
80796977,28/06/2024,Nicholas Chandra,issacgeorge@example.com,+912151011082,7,1170.84,Premium
80800079,12/05/2023,Shivani Barad,csanghvi@example.net,+919371491537,18,508.84,Inactive
80833965,05/09/2023,Irya Brar,semrachana@example.com,+913383231107,13,1896.2,Inactive
80850753,15/12/2023,Gautami Rai,anirudh54@example.com,+910381254916,6,1695.68,Premium
80858127,01/08/2024,Rachana Chaudhry,ybal@example.com,+912282845292,10,1703.39,Premium
80862136,31/03/2024,Pallavi Seth,deshpandebalhaar@example.net,+919189855174,16,393.28,Premium
80875034,15/07/2023,Vasatika Palla,maanasrattan@example.com,+910399688696,4,1407.92,Inactive
80935110,14/07/2023,Oscar Bir,kpant@example.net,+917576464302,16,1855.7,Regular
80952275,06/07/2024,Kevin Babu,aayush04@example.net,+911373104228,17,1928.27,New
80954112,06/06/2023,Irya Rana,lajitasanghvi@example.org,+915197325335,6,1672.37,New
81046421,03/05/2024,Jacob Narayan,choudharyayushman@example.com,+915368713884,6,484.37,Inactive
81088747,14/06/2024,Peter Wagle,bhattshravya@example.net,+915367055174,3,1238.99,Regular
81091233,24/04/2024,Divya Dada,hemal96@example.com,+914765173823,4,1993.07,Regular
81102955,12/07/2024,Pushti Naidu,darairya@example.org,+911671525132,16,1403.68,Premium
81136091,27/03/2024,Yuvraj Chander,ichadha@example.net,+919473448780,15,1205.96,Regular
81160474,02/08/2023,Adweta Gokhale,upkaar63@example.net,+919858713408,19,447.55,Premium
81174361,16/07/2024,Shivansh Sawhney,kkhalsa@example.org,+915425736706,12,223.29,Inactive
81183415,31/01/2024,Rachita Char,tejas00@example.com,+910674233951,19,1980.66,Regular
81200164,30/08/2024,Zehaan Chaudhry,qoza@example.com,+913605357175,10,337.07,Regular
81229704,22/03/2024,Vamakshi Hari,jason27@example.org,+919979249916,10,429.04,Premium
81337068,28/01/2024,Ira Kapur,benjamintara@example.org,+914074818769,10,1509.04,Regular
81346291,07/08/2023,Yashasvi Acharya,ramaswamyedhitha@example.org,+916964239005,11,490.48,Premium
81352781,27/02/2024,Brinda Bassi,jminhas@example.net,+912401887733,4,564.55,Regular
81373608,14/06/2023,Priya Rai,charannarain@example.net,+913155698033,4,605.47,Inactive
81377917,23/04/2023,Nachiket Panchal,chaitaly28@example.org,+910458847889,16,739.14,Inactive
81382213,18/05/2024,Victor Khurana,jkaur@example.org,+914182396433,9,845.85,Inactive
81420960,21/05/2023,Warda Chanda,korpalomya@example.net,+912178760305,2,269.4,Inactive
81462774,13/03/2024,Ishaan Sarkar,bdara@example.net,+912543113443,12,1895.04,Regular
81500385,05/11/2023,Upma Gokhale,sara91@example.net,+919571968682,12,772.64,New
81528623,08/06/2024,Qasim Hans,dbains@example.net,+915373271238,3,957.94,Premium
81533356,28/01/2024,Gauri Lala,veer75@example.net,+915615041337,14,674.3,Premium
81541985,30/04/2023,Panini Padmanabhan,valagunbir@example.org,+915690402175,17,894.34,Regular
81584486,24/01/2024,Orinder Kurian,cnazareth@example.net,+913760603085,2,369.75,Inactive
81605722,18/11/2023,Bachittar Morar,vasana79@example.net,+910620947151,15,856.01,Regular
81655250,04/07/2023,Kashvi Rege,gnanda@example.org,+910542508627,17,1399.67,Regular
81757554,18/04/2024,Yagnesh Nadkarni,srinivasnisha@example.net,+919948703080,12,1815.02,Premium
81763298,29/07/2023,Laban Kumar,xhanda@example.com,+917218237156,1,1747.14,Premium
81808190,06/07/2023,Qasim Sharma,rbarad@example.org,+916722446082,1,796.97,Inactive
81822494,14/07/2024,Dominic Verma,lucky44@example.org,+910830410076,9,1284.68,New
81822935,19/08/2023,Dhruv Ganguly,balvansule@example.org,+912529021155,18,1808.94,Regular
81906973,16/08/2023,Oliver Wagle,siddharth54@example.com,+914040972837,20,218.78,New
81932548,31/10/2024,Baghyawati Gill,vaishnaviagrawal@example.com,+914157659941,12,1508.41,Premium
81940369,24/02/2024,Nilima Chaudhuri,agrawalmugdha@example.com,+912540363435,10,316.79,Premium
81940825,14/10/2023,Kamala Thaman,ctank@example.org,+910357308346,4,1119.75,New
81959925,11/10/2023,Aarav Gopal,indalikapur@example.org,+910924963437,1,1888.83,Inactive
81994445,01/08/2024,Imaran Jha,maanav88@example.net,+918690124658,2,1391.12,Premium
82025691,24/06/2023,Zaid Boase,hsaran@example.net,+911896756292,17,811.77,Regular
82032191,20/02/2024,Benjamin Bhatnagar,qarin38@example.org,+911506388428,17,387.14,New
82134278,07/10/2023,Jeremiah Jha,ekanimorar@example.net,+911559303814,4,294.2,Premium
82160592,31/12/2023,Krisha Keer,ishaandey@example.com,+917577469426,15,568.11,New
82169898,21/03/2024,Bhavna Pau,ssavant@example.net,+910915046348,12,1208.52,Premium
82179338,17/03/2023,Isha Dugar,adya37@example.net,+914121420985,12,1775.89,New
82286725,17/10/2024,Unnati Mishra,sarkarwarhi@example.net,+917198774440,18,1322.85,Premium
82286908,24/06/2024,Oliver Sengupta,wallawriddhish@example.org,+911247075738,16,713.26,New
82322028,16/07/2023,Reyansh Sinha,venkateshdamyanti@example.org,+913360950116,6,1700.56,New
82359623,17/08/2023,Pushti Sangha,gopalijaya@example.net,+912302460025,17,1339.75,Premium
82372427,19/10/2023,Anjali Cheema,anthonybandi@example.com,+913264367851,14,1515.62,New
82374625,22/03/2023,Ronith Sami,pandeyliam@example.org,+910578538175,20,1923.64,New
82425179,13/06/2024,Gagan Patil,diyalal@example.net,+910042768876,17,1532.5,Regular
82529927,03/04/2024,Yoshita Jain,omyapadmanabhan@example.com,+911559626739,3,587.28,Inactive
82585664,30/10/2023,Turvi Parmar,ekanshdevan@example.org,+916795181737,14,1511.43,Regular
82594354,04/01/2024,Harinakshi Sule,ocontractor@example.net,+919987025776,7,321.8,Regular
82700270,17/08/2024,Hemal Bhavsar,karanbhatnagar@example.org,+919434385164,10,1146.39,New
82708090,01/01/2024,Krishna Seshadri,raghav93@example.net,+915447759512,7,1295.96,Premium
82770142,08/09/2024,Balveer Brar,yashica30@example.org,+915482011794,2,1834.58,New
82804543,02/08/2024,Yamini Thakkar,amorar@example.com,+910786953897,8,1762.86,New
82854537,05/05/2024,Yauvani Korpal,kulkarnidhriti@example.org,+919638469412,2,1027.48,Inactive
82898985,03/04/2023,Reva Pradhan,nimrat81@example.com,+910643409352,2,841.91,Regular
82900175,01/06/2023,Avni Som,hiralmunshi@example.net,+919372846272,17,334.16,New
82918668,08/08/2024,Harita Nagy,shahadvaith@example.com,+915965284189,18,1941.44,Regular
82948843,17/05/2023,Nathan Seth,hamsinipanchal@example.com,+912380648068,13,1629.2,Regular
82989313,20/09/2024,Finn Ghose,chanderlogan@example.org,+914625083034,15,1060.18,Inactive
83023956,01/09/2023,Lopa Kalita,qbehl@example.org,+912642335228,12,1551.29,Regular
83034412,22/04/2024,Unnati Deol,vchoudhary@example.com,+918211722634,11,1077.88,New
83039559,01/07/2023,Hemang Jain,khuranachanchal@example.net,+913796588487,5,247.73,Premium
83058329,13/07/2024,Fariq Arya,aradhanaramachandran@example.com,+913060752366,6,248.96,Inactive
83155219,18/02/2024,Yauvani Chanda,ijayavasa@example.net,+912774870676,5,1433.81,Inactive
83236183,26/03/2023,Zayan Kalla,chatreshtella@example.net,+918082907844,20,1145.01,New
83262890,15/10/2023,Aryan Date,parikhwishi@example.com,+919591029583,1,1293.97,New
83267752,25/09/2023,Om Choudhury,gaurav60@example.net,+910158143195,13,802.85,New
83298567,02/10/2024,Vansha Kuruvilla,xalak62@example.com,+912910638833,14,763.1,Premium
83304462,26/01/2024,Diya Loyal,cheriannaksh@example.com,+917808226804,8,723.86,Premium
83304571,27/11/2023,Abha Dugar,vrittishukla@example.com,+918864717896,19,1772.47,New
83348353,23/08/2024,Eta Dutt,fradorai@example.org,+918182015528,1,533.72,Inactive
83404008,17/09/2024,Pooja Chaudhary,kuruvillabhanumati@example.net,+916417197642,5,1391.13,New
83412446,25/05/2023,Libni Kunda,deovritti@example.net,+911344969697,13,1935.31,Inactive
83577942,11/08/2024,Oviya Rau,suhanipandit@example.net,+919202449944,16,866.2,New
83588803,11/07/2024,Indira Sabharwal,faris26@example.com,+914756154232,4,1509.41,New
83597876,21/12/2023,Tanmayi Oak,msaha@example.org,+919039949572,10,1646.68,Premium
83610315,31/07/2023,Nachiket Roy,wsangha@example.net,+918837467840,16,376.5,Inactive
83660688,13/07/2024,Gopal Dube,aditya26@example.com,+917216179263,1,1768.23,Premium
83701325,11/04/2023,Chasmum Rau,advaithupadhyay@example.net,+919299589668,10,1515.8,Premium
83867512,22/06/2024,Aarush Samra,rayvasudha@example.org,+912014611501,18,1476,Inactive
83964902,10/11/2023,Jeremiah Keer,mohini14@example.org,+912244661727,2,536.01,Regular
84066402,11/10/2023,Lucky Dar,amrutadixit@example.com,+919291311555,7,794.76,Regular
84119685,09/06/2023,Harish Aurora,csem@example.com,+912004888288,4,1623.47,Inactive
84161531,12/07/2024,Raagini Verma,ethanmander@example.org,+910033480072,19,1681.88,Premium
84216691,26/03/2023,Ayaan Sanghvi,amrita48@example.net,+918504710169,13,1220.9,Inactive
84257716,22/03/2023,Yauvani Rajan,kgoda@example.net,+915712225977,6,1144.61,New
84275450,10/03/2024,Frederick Sem,ucchalsingh@example.com,+919792106665,17,239.05,Premium
84287579,14/11/2023,Amrita Borde,orajagopalan@example.org,+910362362142,4,1655.6,Premium
84361534,24/07/2024,Ansh Agrawal,ayush35@example.net,+916376339108,1,438.19,Regular
84377964,24/10/2024,Saumya Babu,palleta@example.com,+919610745850,13,1458.37,Inactive
84382654,24/10/2024,Gaurangi Singh,vbumb@example.org,+918310880668,3,540.83,Inactive
84448310,28/09/2024,Ati Lad,tanmayi18@example.org,+910041668650,16,282.58,Regular
84456355,26/09/2023,Avi Ratti,kallamaya@example.com,+914569997056,2,1361.12,New
84468124,20/04/2023,Ishanvi Parmar,senanmol@example.net,+911836790188,12,859.39,Premium
84572019,15/11/2023,Jagrati Baral,vasudhagara@example.net,+912677343120,14,1067.89,Inactive
84641682,23/09/2024,Anthony Natt,devansh22@example.com,+916158145605,16,909.95,Inactive
84824280,09/05/2024,Kamya Narayan,bhavyabakshi@example.com,+910116395700,17,1752.91,Inactive
84826389,28/11/2023,Alexander Peri,rchaudry@example.org,+911899042566,13,1607.4,Premium
84847500,01/08/2024,Teerth Mohanty,wbrar@example.org,+917613381879,9,1832.51,Inactive
84848018,26/06/2023,Jackson Roy,janijanaki@example.org,+919467722828,19,557.81,Regular
84850688,20/09/2024,Atharv Nagar,gunbir72@example.org,+915544336775,3,1862.3,Inactive
84862161,14/02/2024,Advaith Baria,ayushnatarajan@example.org,+918117857683,12,1512.98,New
84929351,07/12/2023,Charvi Kala,geetika61@example.com,+917266341043,14,1662.37,Regular
84937877,11/06/2023,Yug Mahal,tejasdani@example.com,+916333548720,4,1863.17,Premium
84953008,09/09/2024,Sai Pal,rattayashvi@example.net,+911940931765,3,1187.65,Inactive
84986716,21/04/2024,Eta Hegde,aishanisachar@example.org,+913326580748,8,420.78,Regular
84993732,17/09/2024,Henry Modi,sampathyashodhara@example.com,+919708270797,1,1585.03,Regular
85006599,17/01/2024,Siddharth Krishna,farya@example.net,+913616527604,13,1630.44,Inactive
85016568,17/07/2024,Rudra Mall,nandra@example.com,+917990226858,2,367.12,Regular
85020453,18/05/2023,Hamsini Tripathi,shaurya77@example.com,+917671807529,14,1343.69,Premium
85072416,03/01/2024,Brinda Sekhon,nayarnathan@example.org,+916250194648,20,467.12,New
85074810,14/09/2024,Aarna Naik,jai89@example.net,+913459878125,11,766.81,Regular
85088479,04/11/2024,Tanvi Magar,sanayanagar@example.org,+915188074658,17,1636.63,Inactive
85177880,27/01/2024,Aryan Sridhar,munipeter@example.com,+915113978421,9,1823.25,Regular
85198177,01/04/2023,Charita Comar,divyashanker@example.org,+917579170820,6,1666.01,Premium
85218071,28/04/2023,Panini Mani,bhavanighosh@example.org,+912901349860,20,1125.33,New
85233498,17/06/2024,Arin Chad,banjeetanne@example.org,+915998716396,4,1715.9,New
85340038,17/08/2023,Faris Oza,goswamialexander@example.com,+911658673204,10,1430.56,Premium
85354059,20/08/2023,Anamika Dugar,borahansh@example.net,+911796601244,2,672.87,Premium
85435560,28/07/2024,Viraj Nair,krishnavedhika@example.org,+918573659769,8,1309,Inactive
85474732,01/01/2024,Waida Lanka,banikgirik@example.net,+913775284880,1,941.76,Premium
85476508,22/05/2024,Orinder Dua,sarafekavir@example.net,+919275873799,18,1607.33,Inactive
85490177,24/07/2024,Jonathan Shukla,krishnadayal@example.net,+911219885191,2,655.95,Regular
85518832,26/07/2023,Alexander Sem,michaelsami@example.net,+917233340529,19,205.79,Premium
85519349,07/12/2023,Harshil Kari,dayalguneet@example.org,+919329800177,8,336.36,New
85561151,13/08/2024,Zinal Dhawan,gulatiedhitha@example.org,+917812668846,12,227.18,Regular
85626346,14/08/2024,Isaiah Gera,aayush34@example.org,+919060582251,1,293.54,Regular
85658166,04/05/2024,Faraj Krish,parikhcharvi@example.org,+911072687845,11,1326.65,New
85747175,27/11/2023,Karan Chatterjee,krishadyal@example.org,+916476131641,3,245,Premium
85763665,26/06/2024,Eshana Narula,lekha86@example.net,+914276685424,13,1062.57,Premium
85831746,11/09/2023,Girindra Basak,madantripti@example.com,+914280164918,18,952.61,Regular
85838438,25/04/2024,Advay Mann,dixitakshay@example.org,+915607982022,15,1754.47,Inactive
85854265,07/06/2024,Vasatika Naidu,amerchant@example.net,+911559646472,9,1492.09,Premium
85869195,10/07/2024,Kashish Nigam,rajagopalansudiksha@example.net,+916550563624,2,1125.96,Regular
85907588,13/03/2024,Avni Rai,ybarad@example.org,+914447534743,5,505.34,Inactive
86045277,15/08/2024,Umang Pai,ykeer@example.org,+918185828105,8,1065.84,New
86050297,15/04/2023,Vincent Sahni,bhardwajwidisha@example.com,+917630260634,16,941.51,Inactive
86067293,07/06/2023,Udarsh Gour,neelima84@example.net,+919571885813,4,873.53,Inactive
86167288,14/08/2023,Rachana Rajagopal,cratta@example.net,+918164279226,1,1049.94,Inactive
86226771,17/08/2024,Theodore Rao,balvansha@example.net,+915537458993,4,1062.39,Premium
86294036,13/07/2023,Chatresh Rajagopalan,harshilbansal@example.org,+917097259617,13,1311.81,Inactive
86444757,25/05/2023,Zaitra Walia,jason88@example.org,+917107156292,10,1212.75,New
86479284,17/10/2024,Harini Kadakia,jacobmadan@example.org,+916786214335,9,461.87,Premium
86483673,18/08/2023,Ranveer Ranganathan,yatinthaker@example.org,+918882836595,17,682.78,Regular
86487478,09/01/2024,Ojas Gour,qarin92@example.net,+914421929794,20,1241.57,Premium
86499778,21/09/2023,Chakrika Sachar,tejas83@example.net,+919998768162,18,654.76,Regular
86636273,15/07/2023,Saksham Bora,michael01@example.org,+913771587618,13,529.61,Inactive
86704661,16/03/2024,Kamala Chokshi,turvidas@example.net,+911010266095,12,1726.51,Premium
86715467,18/03/2024,Chanakya Bansal,azad10@example.net,+910711273685,9,495.2,Inactive
86748343,10/03/2024,Faris Pillay,anusharatti@example.net,+915340678365,16,1799.33,Premium
86839058,19/06/2024,Kashvi Sarma,samuel91@example.org,+911494038086,5,1953.24,Regular
86897973,30/03/2024,Arin Pandya,wchoudhary@example.com,+913308795787,14,802.09,Inactive
